Document,Term,Term Frequency,Document Length,Inverse Document Frequency,TF-IDF Weight
Digital_Technology_in_Ethiopia.txt#doc4,perform,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,routin,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,calcul,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,time,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,transit,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,electron,2,733,0.9808,1.9617
Digital_Technology_in_Ethiopia.txt#doc4,36020,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,1970,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,mark,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,signific,2,733,0.1335,0.2671
Digital_Technology_in_Ethiopia.txt#doc4,evolut,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,mechan,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,laid,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,foundat,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,literaci,4,733,2.0794,8.3178
Digital_Technology_in_Ethiopia.txt#doc4,eventu,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,integr,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,advanc,3,733,0.1335,0.4006
Digital_Technology_in_Ethiopia.txt#doc4,countri,3,733,0.47,1.41
Digital_Technology_in_Ethiopia.txt#doc4,’,4,733,0.47,1.88
Digital_Technology_in_Ethiopia.txt#doc4,infrastructur,5,733,0.47,2.35
Digital_Technology_in_Ethiopia.txt#doc4,2,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,1980,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,adopt,3,733,0.9808,2.9425
Digital_Technology_in_Ethiopia.txt#doc4,minicomput,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,introduc,3,733,0.47,1.41
Digital_Technology_in_Ethiopia.txt#doc4,process,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,capabl,2,733,0.9808,1.9617
Digital_Technology_in_Ethiopia.txt#doc4,expand,5,733,0.6931,3.4657
Digital_Technology_in_Ethiopia.txt#doc4,beyond,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,logist,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,era,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,saw,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,public,3,733,0.2877,0.863
Digital_Technology_in_Ethiopia.txt#doc4,privat,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,begin,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,solut,2,733,0.9808,1.9617
Digital_Technology_in_Ethiopia.txt#doc4,oper,3,733,0.47,1.41
Digital_Technology_in_Ethiopia.txt#doc4,effici,3,733,0.6931,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,develop,10,733,0.1335,1.3353
Digital_Technology_in_Ethiopia.txt#doc4,although,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,modest,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,comparison,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,global,3,733,0.47,1.41
Digital_Technology_in_Ethiopia.txt#doc4,trend,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,essenti,3,733,0.47,1.41
Digital_Technology_in_Ethiopia.txt#doc4,prepar,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,rapid,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,chang,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,would,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,follow,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,21st,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,centuri,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,3,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,telecommun,2,733,2.0794,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,cornerston,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,format,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,ethiopian,4,733,1.3863,5.5452
Digital_Technology_in_Ethiopia.txt#doc4,corpor,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,ethio,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,telecom,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,pivot,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,connect,3,733,0.9808,2.9425
Digital_Technology_in_Ethiopia.txt#doc4,urban,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,center,3,733,1.3863,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,telephon,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,network,2,733,0.47,0.94
Digital_Technology_in_Ethiopia.txt#doc4,internet,5,733,0.47,2.35
Digital_Technology_in_Ethiopia.txt#doc4,year,1,733,0.2877,0.2877
Digital_Technology_in_Ethiopia.txt#doc4,major,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,invest,3,733,0.2877,0.863
Digital_Technology_in_Ethiopia.txt#doc4,made,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,mobil,6,733,0.9808,5.885
Digital_Technology_in_Ethiopia.txt#doc4,enabl,4,733,0.9808,3.9233
Digital_Technology_in_Ethiopia.txt#doc4,commun,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,across,3,733,1.3863,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,4,1,733,0.2877,0.2877
Digital_Technology_in_Ethiopia.txt#doc4,mileston,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,transform,5,733,0.2877,1.4384
Digital_Technology_in_Ethiopia.txt#doc4,launch,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,“,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,2025,3,733,1.3863,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,”,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,strategi,2,733,0.47,0.94
Digital_Technology_in_Ethiopia.txt#doc4,initi,4,733,0.6931,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,2020,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,aim,4,733,0.6931,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,posit,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,competit,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,economi,3,733,0.47,1.41
Digital_Technology_in_Ethiopia.txt#doc4,foster,2,733,2.0794,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,innov,5,733,0.1335,0.6677
Digital_Technology_in_Ethiopia.txt#doc4,creat,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,job,2,733,2.0794,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,opportun,3,733,1.3863,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,enhanc,3,733,1.3863,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,govern,6,733,0.2877,1.7261
Digital_Technology_in_Ethiopia.txt#doc4,servic,6,733,0.47,2.82
Digital_Technology_in_Ethiopia.txt#doc4,key,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,focu,2,733,2.0794,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,area,5,733,1.3863,6.9315
Digital_Technology_in_Ethiopia.txt#doc4,includ,2,733,0.9808,1.9617
Digital_Technology_in_Ethiopia.txt#doc4,broadband,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,access,11,733,0.1335,1.4688
Digital_Technology_in_Ethiopia.txt#doc4,improv,4,733,0.47,1.88
Digital_Technology_in_Ethiopia.txt#doc4,increas,2,733,0.47,0.94
Digital_Technology_in_Ethiopia.txt#doc4,id,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,5,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,emphas,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,import,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,publicpriv,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,partnership,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,achiev,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,nation,2,733,0.2877,0.5754
Digital_Technology_in_Ethiopia.txt#doc4,goal,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,collabor,4,733,0.9808,3.9233
Digital_Technology_in_Ethiopia.txt#doc4,intern,3,733,0.6931,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,agenc,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,local,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,startup,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,work,3,733,0.47,1.41
Digital_Technology_in_Ethiopia.txt#doc4,toward,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,build,3,733,0.6931,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,inclus,5,733,0.6931,3.4657
Digital_Technology_in_Ethiopia.txt#doc4,serv,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,rural,4,733,2.0794,8.3178
Digital_Technology_in_Ethiopia.txt#doc4,popul,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,bridg,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,divid,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,ensur,3,733,0.47,1.41
Digital_Technology_in_Ethiopia.txt#doc4,equal,2,733,2.0794,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,6,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,becom,1,733,0.2877,0.2877
Digital_Technology_in_Ethiopia.txt#doc4,tool,3,733,0.6931,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,85,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,million,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,activ,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,widespread,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,phone,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,bank,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,ecommerc,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,health,5,733,1.3863,6.9315
Digital_Technology_in_Ethiopia.txt#doc4,gain,3,733,0.6931,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,traction,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,even,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,limit,4,733,0.6931,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,money,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,platform,3,733,0.9808,2.9425
Digital_Technology_in_Ethiopia.txt#doc4,also,6,733,0.0,0.0
Digital_Technology_in_Ethiopia.txt#doc4,play,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,crucial,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,role,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,drive,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,7,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,despit,2,733,0.9808,1.9617
Digital_Technology_in_Ethiopia.txt#doc4,penetr,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,remain,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,rel,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,low,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,213,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,particular,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,face,3,733,0.6931,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,challeng,4,733,0.1335,0.5341
Digital_Technology_in_Ethiopia.txt#doc4,due,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,unreli,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,electr,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,high,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,cost,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,barrier,3,733,2.0794,6.2383
Digital_Technology_in_Ethiopia.txt#doc4,highlight,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,need,2,733,0.47,0.94
Digital_Technology_in_Ethiopia.txt#doc4,target,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,promot,4,733,0.6931,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,equit,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,growth,1,733,0.2877,0.2877
Digital_Technology_in_Ethiopia.txt#doc4,8,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,rise,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,hub,2,733,2.0794,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,tech,3,733,1.3863,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,incub,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,citi,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,addi,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,ababa,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,new,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,gener,1,733,0.1335,0.1335
Digital_Technology_in_Ethiopia.txt#doc4,entrepreneur,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,organ,1,733,0.2877,0.2877
Digital_Technology_in_Ethiopia.txt#doc4,icog,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,lab,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,recognit,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,artifici,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,intellig,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,project,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,sophia,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,robot,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,provid,2,733,0.9808,1.9617
Digital_Technology_in_Ethiopia.txt#doc4,train,2,733,0.9808,1.9617
Digital_Technology_in_Ethiopia.txt#doc4,mentorship,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,fund,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,young,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,9,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,academ,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,univers,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,scienc,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,engin,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,program,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,conduct,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,research,1,733,0.2877,0.2877
Digital_Technology_in_Ethiopia.txt#doc4,ai,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,cybersecur,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,effort,4,733,0.6931,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,equip,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,youth,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,skill,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,relev,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,encourag,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,homegrown,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,10,1,733,0.1335,0.1335
Digital_Technology_in_Ethiopia.txt#doc4,addit,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,educ,4,733,0.2877,1.1507
Digital_Technology_in_Ethiopia.txt#doc4,nationwid,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,campaign,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,help,3,733,0.6931,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,citizen,2,733,0.9808,1.9617
Digital_Technology_in_Ethiopia.txt#doc4,understand,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,util,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,everyday,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,task,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,person,1,733,0.2877,0.2877
Digital_Technology_in_Ethiopia.txt#doc4,financ,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,seen,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,econom,2,733,0.47,0.94
Digital_Technology_in_Ethiopia.txt#doc4,social,1,733,0.1335,0.1335
Digital_Technology_in_Ethiopia.txt#doc4,11,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,egovern,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,implement,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,streamlin,2,733,2.0794,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,administr,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,engag,2,733,0.9808,1.9617
Digital_Technology_in_Ethiopia.txt#doc4,tax,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,file,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,land,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,registr,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,busi,2,733,0.2877,0.5754
Digital_Technology_in_Ethiopia.txt#doc4,licens,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,roll,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,reduc,2,733,0.2877,0.5754
Digital_Technology_in_Ethiopia.txt#doc4,bureaucraci,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,transpar,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,expect,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,save,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,corrupt,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,overal,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,12,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,momentum,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,particularli,2,733,0.47,0.94
Digital_Technology_in_Ethiopia.txt#doc4,respons,3,733,0.1335,0.4006
Digital_Technology_in_Ethiopia.txt#doc4,healthcar,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,deliveri,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,involv,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,telemedicin,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,record,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,remot,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,diagnost,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,overcom,2,733,2.0794,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,geograph,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,resourc,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,outcom,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,medic,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,care,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,13,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,enterpris,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,explor,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,fintech,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,agritech,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,edtech,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,avail,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,allow,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,small,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,reach,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,broader,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,market,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,contribut,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,creation,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,poverti,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,reduct,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,align,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,14,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,progress,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,sever,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,issu,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,privaci,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,threat,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,lack,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,regulatori,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,framework,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,address,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,trust,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,establish,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,legal,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,structur,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,support,2,733,0.47,0.94
Digital_Technology_in_Ethiopia.txt#doc4,secur,1,733,0.2877,0.2877
Digital_Technology_in_Ethiopia.txt#doc4,resili,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,ecosystem,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,15,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,gender,2,733,2.0794,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,dispar,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,particip,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,concern,1,733,0.2877,0.2877
Digital_Technology_in_Ethiopia.txt#doc4,women,2,733,2.0794,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,relat,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,afford,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,cultur,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,norm,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,empow,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,entrepreneurship,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,space,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,16,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,region,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,strengthen,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,smart,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,africa,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,allianc,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,firm,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,expertis,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,best,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,practic,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,acceler,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,multipl,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,sector,1,733,0.6931,0.6931
Digital_Technology_in_Ethiopia.txt#doc4,17,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,recogn,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,environment,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,sustain,2,733,0.9808,1.9617
Digital_Technology_in_Ethiopia.txt#doc4,polici,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,energyeffici,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,ewast,1,733,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,recycl,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,green,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,futur,2,733,0.47,0.94
